AAL-close,AAPL-close,AAP-close,ABBV-close,ABC-close,ABT-close,ACN-close,ADBE-close,ADI-close,ADM-close,ADP-close,ADSK-close,ADS-close,AEE-close,AEP-close,AES-close,AET-close,AFL-close,AGN-close,AIG-close,AIV-close,AIZ-close,AJG-close,AKAM-close,ALB-close,ALGN-close,ALK-close,ALL-close,ALXN-close,AMAT-close
37.85,98.97,137.76,55.94,78.14,42.95,81.83,73.13,50.22,50.36,84.34,54.18,261.97,40.28,53.86,14.89,83.94,61.46,231.29,55.04,34.83,66.66,46.3,61.54,63.72,55.31,47.14,61.35,165.3,22.76
38.23,98.36,136.8,55.57,78.33,42.81,81.73,73.39,50.07,50.53,84.09,54.37,256.45,39.52,53.53,14.94,83.95,61.05,232.97,55.32,34.65,66.66,46.56,61.815,63.85,55.58,47.33,61.39,164.16,22.665
37.96,97.99,135.88,56.95,78,42.83,80.95,72.42,49.8,50.46,83.61,53.64,245.64,38.83,52.99,14.74,84.94,60.52,232.61,55.08,34.53,65.66,46.06,61.17,63.42,54.9,46.6,60.84,161.37,22.46
38.58,101,135.9,57.19,77.96,42.9,81.21,72.33,49.64,50.67,83.61,53.37,259.21,38.81,52.99,14.48,84.41,59.84,231.25,55.35,33.9,65.42,46.22,62.05,64.7,55.32,47.49,60.89,165.65,22.37
38.09,101.43,134.42,57.85,77.35,42.56,81.51,72.42,49.76,50.92,83.2,54.13,252.87,39.1,53.54,14.52,83.69,59.79,232.74,55.43,33.89,64.77,46.03,62.32,64.35,55.55,47.36,61.21,166.95,22.93
37.65,101.66,133.86,57.88,77.1,42.55,80.97,70.98,49.12,50.41,83.02,53.54,257.91,38.24,52.48,14.41,82.2,59.79,234.38,55.19,32.93,64.68,45.73,62.47,63.79,54.9,47.27,61,162.72,22.3
37.07,101.63,133.99,57.93,76.84,42.72,80.6,70.27,48.87,50.56,83.46,53.73,251.03,38.43,52.69,14.4,82.12,59.84,234.84,55.4,32.7,65.18,45.57,61.35,64.29,53.78,46.26,61.62,160.42,22.05
37.98,100.86,135.42,58.6,77.11,42.9,80.09,70.73,49.2,51.26,83.41,54.75,250.27,38.71,53.63,14.57,83.35,58.94,238.76,55.62,33.15,65.42,45.43,62.16,64.98,54.17,46.75,61.71,163.41,22.37
37.46,101.58,134.37,59.62,76.53,43.38,79.68,67.3,49.63,51.2,83.35,54.89,248.04,38.7,53.32,14.47,83.15,58.33,237.09,55.85,33.02,65.3,45.51,62.31,64.94,53.895,46.16,61.75,161.53,22.445
38.05,101.79,133.62,59.45,77.13,43.69,80.46,67.91,50.29,52.06,84.19,55.73,249.32,38.25,52.74,14.47,83.91,58.69,237.93,56.33,32.52,65.77,45.46,64.35,65.04,54.37,46.84,62.32,161.56,22.6
36.63,100.96,131.76,59.06,77.33,43.59,79.93,66.94,49.99,51.69,83.88,55.61,246.25,38.64,53.28,14.7,83.69,58.4,241.81,55.24,32.71,66.32,45.2,62.42,64.05,54.88,46.22,62.2,161.44,22.55
35.58,101.06,130.9,58.71,77.18,43.4,79.22,67.2,49.92,51.46,83.09,54.88,241.48,38.35,52.97,14.55,83.05,58.54,235.62,54.93,32.45,65.72,44.79,61.405,63.26,53.935,45.21,61.84,159.59,21.94
35.33,102.64,129.12,57.56,76.79,42.5,79.6,67.79,49.67,50.77,82.61,54.95,244.46,38.2,52.47,14.51,82.12,57.86,240.85,54.51,32.18,64.86,44.78,60.64,63.06,52.93,44.1,61.31,158.67,21.63
36.12,101.75,130.62,59.05,78.04,42.63,80.2,69.03,50,51.46,83.93,55.66,248.05,38.18,52.47,14.46,83.75,58.62,248,54.99,31.94,65.47,45.46,61.505,63.17,53.8,44.84,61.68,168.7,21.96
35.21,97.87,128.2,58,77.49,42,78.98,67.71,49.64,50.48,82.36,54.43,243.09,37.97,52.09,14.15,82.06,58.08,244.53,54.16,31.83,64.82,44.76,59.51,60.63,52.83,43.72,61.09,165.86,21.51
35.93,100.75,130.1,59.19,77.42,42.01,79.29,68.355,50.025,50.87,82.59,54.28,248.36,37.98,52.25,14.22,82.03,58.5,244.64,54.52,31.98,65.3,45.45,59.83,60.88,53.185,44.42,61.41,167.65,21.74
35.03,100.11,130.64,58.52,77.63,41.9,79.92,69.22,49.81,51.3,82.81,55.04,250.96,38.24,52.18,14.21,81.34,58.47,244.39,54.17,32,64.63,45.07,59.74,60.03,53.12,43.85,61.29,167.95,21.75
35.48,100.75,130.3,57.76,77.3,41.59,81.32,69.19,49.49,51.1,83.08,55.1,248.27,38.33,52.21,14.18,81,58.25,241.28,54.02,31.82,64.3,45.36,59.8,58.9,51.68,43.54,61.37,165.82,21.61
34.39,99.18,130.52,57.23,76.69,41.18,79.72,67.54,48.25,50.4,71.42,55.66,242.64,38.48,52.38,14.2,79.82,57.56,238.48,52.96,31.9,63.03,44.82,58.24,57.79,50.07,42.74,60.81,167.2,20.96
33.93,99.9,132.97,56.67,76.87,41.21,79.43,67.06,47.8,50.53,72.5,57.74,243.67,38.46,52.28,14.14,79.39,57.67,236,52.61,31.91,63.45,44.76,58.09,58.88,48.8,42.92,61.14,167.86,20.53
36.23,99.62,135.13,58.69,77.89,41.79,80.32,68.4,47.58,51.11,74.85,58.12,251.86,38.89,52.87,14.14,81.49,57.84,246.07,53.35,32.22,64.32,45.48,59.74,58.98,48.49,44.15,61.73,177.98,20.74
34.93,99.62,134.42,57.81,77.52,42.36,80.73,67.67,47.145,50.59,74.52,58.18,249.47,39.15,52.8,14.3,79.17,57.8,243.95,52.77,32.42,63.74,45.76,59.15,59.51,47.86,43.49,61.62,173.66,20.6
34.09,98.75,133.81,56.65,76.5,41.46,78.81,65.96,46.21,49.57,73.52,56.59,243.21,39.29,52.96,14.24,78.01,57.08,243.39,51.01,32.15,62.69,44.95,57.65,58.46,47.025,42.8,60.9,167.96,20.37
33,100.8,136.84,58.34,77.89,42.14,79.84,67.99,47.75,48.02,74.78,57.08,248.98,40.14,54.12,14.04,80.03,57.8,246.65,52.01,32.95,63.7,45.33,59.07,58.69,47.79,42.86,61.64,176.42,21.15
31.98,101.02,133.99,56.72,77.2,41.63,78.19,65.66,46.34,47.13,73.19,56.07,242,39.04,53.56,13.47,78.62,56.93,242.28,50.42,32.78,62.05,44.82,58.25,56.3,46.63,42.68,61.01,170.3,20.87
30.78,100.73,132.81,54.97,76.9,41.54,76.84,63.29,43.45,46.36,72.66,53.72,236.97,39.57,53.89,13.25,77.66,56.52,236.62,49.96,32.75,61.41,44.81,56.55,55.03,45.215,42.46,61.16,167.8,19.83
28.58,99.81,130.88,53.62,75.84,40.92,76.29,61.68,43.1,44.76,71.95,51.94,234.62,40.03,54.23,13.14,76.43,56,222.8,49.81,33.44,60.81,44.17,55.55,53.16,44.955,41.58,61.06,162.77,18.915
31.51,98.75,133.98,54.13,76.63,41.06,76.17,60.88,43.46,43.08,72.64,50.13,239.27,40.72,54.72,13.21,73.98,56.84,222.07,50.07,34.31,61.69,44.3,55.65,53.51,44.37,42.69,61.62,159.46,19.335
31.69,97.54,133.51,54.63,76.02,40.01,75.85,62.19,44.12,42.98,71.78,50.52,238.68,40.1,54.37,12.84,73.57,55.8,217.24,49.69,34.06,61.09,44.14,54.63,53.72,44.56,41.99,60.57,160.73,19.43
32.97,96.26,132.43,52.9,75.02,39.99,76.15,62.86,44.6,43.17,71.63,49.89,252.15,39.58,53.94,12.98,73.43,55.86,222.07,49.4,33.76,61.66,43.89,53.38,53.89,45.16,43.8,59.86,163.25,19.87
33.38,97.67,135.79,53.37,75.84,40.86,76.62,64.52,44.94,44.5,72.68,50.79,259.72,39.67,54.61,13.29,75.39,57.01,224.73,50.76,33.51,62.32,44.62,53.84,54.59,45.38,44.7,60.64,164.75,19.88
35.22,99.76,139.57,54.41,75.49,41.46,76.44,64.68,45.32,45.4,73.35,51.82,261.05,40.46,55.36,13.36,76.45,57.22,226.67,51.01,34.03,62.77,44.88,53.99,55.36,47.59,46.22,60.85,168.2,20.07
37.85,102.47,141.02,56.29,76.62,42.39,77.93,66.425,46.715,45.7,74.805,52.8,268.14,40.48,55.56,13.51,78.39,58.17,232.13,52.15,34.41,64.37,45.26,55.01,56.53,48.8,47.38,62.03,174.475,20.78
37.04,102.99,138.78,56.9,76.63,41.59,77.46,65.04,46.02,45.76,74.61,52.25,268.75,40.7,55.92,13.63,78.09,57.68,231.41,51.67,34.25,64.11,45.3,53.95,55.24,47.98,46.77,61.81,173.27,20.49
38.48,104.83,140.78,59.52,77.44,42.43,78.08,65.92,46.42,45.54,75.44,53.55,273.24,41.01,55.28,13.59,78.75,58.08,237.21,51.62,34.59,64.54,45.37,54.53,56.8,49.04,49.95,62,185.92,20.895
39.82,105.22,142.04,60.29,78.28,42.46,78.35,67.01,46.85,45.58,76.2,54.45,273.5,41.24,56.47,13.73,78.69,58.54,240.33,52.16,34.39,65.59,45.8,55.28,57.2,51.5,50.2,62.57,190.29,20.99
39.91,105.11,144.46,60.49,79.45,42.24,79.02,67.03,46.62,44.62,76.47,54.77,273.06,41.23,56.76,13.42,79.18,58.75,238.43,51.74,34.49,66.5,45.97,55.29,56.53,51.32,51.82,63.13,190.55,21.04
40.24,106.74,145.78,60.93,79.65,42.5,79.47,68.37,46.99,45.69,77.26,56.1,280.48,41.67,56.59,13.6,77.23,59.54,239.03,52.84,34.36,66.74,46.25,57.15,57.99,52.21,52.79,63.23,192.2,21.245
39.94,107.34,145.03,59.98,79.74,43.66,79.55,67.93,47.31,45.82,77.92,55.96,276.6,41.41,59.74,13.41,79.75,59.79,238.78,52.36,34.27,67.23,47.41,56.21,57.19,52.18,52.91,62.98,190.49,21.475
40.3,106.98,146.27,61.18,88.71,43.49,84.12,68.57,47,46.58,78.95,57.37,282.97,42.58,58.27,13.95,80.6,60.04,243.21,54.35,36.11,67.7,47.9,59.83,61.88,51.95,52.14,67.17,192.93,21.34
41.35,108,146.96,63.46,85.41,43.59,81.12,70.12,49.62,47,81.78,57.54,283.35,42.34,58.34,14.07,82.51,59.73,242.74,53.57,35.79,68.22,47.7,60.3,58.38,52.62,53.23,64.85,191.36,22.09
42,109.4,147.76,63.25,86.9,43.29,80.97,69.91,49.72,47.25,81.74,57.77,281.85,43.04,58.65,14.12,82.25,59.33,247.5,53.8,36.42,68.63,47.93,59.72,58.73,51.81,54.43,64.72,191.04,22.21
42.7,108.6,148.44,62.66,88.19,43.61,81.15,71.07,49.45,49.54,83.15,58.24,278.11,42.4,58.13,13.76,83.71,59.48,245.32,53.4,36.26,68.67,47.91,59.63,58.8,52.23,55.39,64.89,191.3,22.08
42.25,108.86,149.37,62.54,87.81,43.66,82.48,71.37,50.03,50.31,84.3,58.32,284.02,43.4,59.74,13.95,84.26,59.79,247.91,53.78,36.32,68.59,48.18,59.015,60.75,51.84,53.97,65.74,189.89,22.61
43.14,108.7,145.56,62.71,87.4,43.69,83.24,72.1,50.22,49.97,84.745,59.2,284.98,42.42,57.87,13.06,84.7,59.53,250.38,53.91,35.93,68.42,48.08,59.63,60.86,52.63,55.4,66.13,193.14,22.59
43.2,109.01,141.85,61.5,86.73,43.37,83.48,71.6,50.24,50.55,84.375,59.42,283.61,43.31,58.32,13.46,82.29,58.89,245.91,54.03,35.96,67.97,48.1,60.135,61.18,52.39,55.14,66.25,193.81,22.43
43.83,108.83,145.17,63.79,87.71,44.09,84.16,71.7,50.42,50.77,85.12,59.4,284.99,43.32,58.38,13.63,84.02,59.06,245.73,54.36,36.76,68,48.26,61.07,61.45,52.37,56.32,66.76,195.8,22.63
43.44,109.7,144.98,63.85,87.93,44.25,83.94,71.7,50.14,51.12,84.95,58.99,284.28,43.31,57.94,13.49,84.5,59.04,243.63,54.36,36.52,67.81,48.18,61.05,62.04,53.57,56.14,66.63,194.92,22.54
43.43,111.25,146.27,63.76,88.71,44.23,84.12,71.41,50.255,50.71,85.205,58.98,283.23,42.72,56.87,13.44,84.52,59.21,240.62,54.35,36.11,68.14,47.9,60.78,61.56,54.86,56.17,67.17,193.69,22.49
44.12,112.82,146,63.63,89.08,44.59,84.44,71.72,50.21,50.81,85.41,59.31,284.23,42.39,56.31,13.69,84.56,59.14,241.63,54.5,36.72,67.84,47.92,60.45,61.88,54.71,56.24,66.92,193.59,22.62
44.01,114.18,144.81,64,88.83,43.81,84.64,71.42,50.62,51.35,84.75,59.66,285.46,42.21,56.06,13.47,83.81,59.31,243.77,53.9,36.21,67.59,47.74,62.925,61.74,54.27,55.34,66.58,188.76,22.82
43.69,113.99,145.83,65.04,89.01,43.71,84.65,69.97,50.35,51.99,84.84,58.99,280.88,43.06,57.19,13.76,86.22,59.13,247.94,54.02,36.65,67.94,47.92,62.03,61.6,54.25,54.86,66.66,186.78,22.48
45.05,115.47,146.24,66.05,89.76,43.7,84.3,70.83,51.26,52.01,84.75,59.23,282,43.33,57.25,13.74,87.16,59.1,269.6,53.89,36.97,67.99,47.81,62.16,61.69,54.76,55.86,66.79,192.37,22.68
44.1,114.67,144.74,65.5,89.32,43.43,83.64,70.82,50.75,52.22,84.27,59.1,280.62,43.04,57.24,13.92,85.55,59.06,266.04,54.02,36.53,67.7,47.73,61.565,61.55,54.415,54.8,67.37,191.96,22.59
44.16,116.31,145.19,65.19,88.9,43.78,83.44,70.44,51.17,52.57,84.115,58.41,284.83,42.66,57.23,13.93,85.85,59,258.49,54.45,36.67,67.97,47.81,63.115,61.55,55.125,54.24,67.29,192.55,22.63
43.31,116.47,145.49,67.36,88.74,43.81,84.08,71.32,51.65,52.71,84.14,61.95,285.1,42.83,57.42,14.1,86.36,59.76,259.75,54.59,37.05,68.69,47.85,63.73,61.78,55.66,54.5,67.4,191.02,22.855
43.21,118.625,145.58,67.78,90.04,44.32,84.93,71.225,51.8,52.95,84.785,61.28,286.2,42.48,56.8,14.08,86.94,60.21,266.88,55.1,36.95,68.35,47.97,64.15,61.85,56.98,55.33,67.92,194.15,23.24
44.15,117.6,145.45,68.06,90.32,44.16,85.32,72,51.71,52.93,84.52,61.03,284.58,42.39,56.58,13.92,86.61,60,270.31,54.68,36.98,67.94,48.06,64.02,61.32,57.3,55.91,67.58,192.77,23.225
44.97,119,145.71,68.7,90.09,44.25,85.15,72.98,54.56,53.18,84.86,61.35,284.37,42.58,56.66,13.82,86.91,59.68,270.47,54.61,37.36,67.59,48.04,64.21,61.67,57.34,56.2,67.52,194.72,23.87
48.53,118.93,147.08,69.2,91.05,44.51,86.33,73.68,54.64,52.68,85.64,62,285.87,43.11,57.55,13.87,87.24,59.73,270.61,54.8,37.25,67.59,47.95,64.61,59.04,56.9,59.03,68.15,194.9,24.05
47.88,115.07,147.07,69.11,90.84,44.32,86,73.75,54.65,52.46,86.07,60.51,281.61,43.2,58.01,13.65,87.54,59.27,263.07,54.43,37.08,67.35,47.63,63.06,58.34,55.85,55.41,67.61,192.51,23.74
47.86,114.63,148.48,69.27,92.04,45.22,85.98,73.47,55.21,53.31,85.8,60.74,282.99,43.53,58.36,13.84,88.34,59.62,264.21,54.98,37.2,67.84,47.98,63.23,58.88,57,55.25,68.11,200.79,23.87
48.24,115.93,152.04,68.5,91.99,45.68,86.52,73.18,56.51,53.71,85.94,61.45,281.45,43.85,58.51,13.81,89.68,59.7,265.84,54.9,36.94,68.64,48.15,63.24,61.4,56.32,56.76,68.07,198.88,24.585
49.65,115.49,153.25,69.57,91.95,45.49,86.34,73.03,56.62,52.78,86.055,61.09,278.66,43.58,58.44,13.74,89.19,59.43,267.5,55.17,37.1,69,48.65,64.23,61.8,56.33,56.74,68.39,197.66,24.4
51.01,115,154.18,69.71,92.21,45.3,86.19,72.4,57.34,53.25,85.82,60.9,278.24,43.29,57.76,13.68,90.62,59.51,266.06,55.33,36.88,68.79,48.63,64.01,62.38,56.79,57.26,68.68,198.61,25.04
50.82,112.4,153.68,69.42,92.56,45.71,85.18,72.05,56.18,52.46,85.59,60.1,278.32,43.93,58.76,13.6,89.56,59.98,265.57,55.69,37.39,69.07,48.84,62.59,61.83,56.84,57.44,69.14,197.13,24.24
48.31,114.12,158.25,69.14,92.09,45.44,85.18,71.565,56.37,53.04,85.255,60.17,277.09,43.87,58.87,13.86,89.56,59.79,263.73,55.59,37.55,68.4,48.47,62.4,62.34,57.63,56.4,68.83,199.775,24.415
48.94,111.95,157.24,67.58,90.92,44.37,83.73,69.85,55.64,51.27,84.13,58.91,277.29,43.07,58.23,13.36,87.67,59.44,258.81,54.84,37.09,67.4,47.61,61.09,59,56.57,55.19,68.55,191.44,23.78
50.53,111.62,159.16,67.03,92.55,44.46,83.88,69.74,56.25,50.9,84.6,58.82,278.01,43.36,58.86,13.21,88.12,59.57,263,55.18,37.01,67.99,47.8,61.98,57.87,56.46,55.97,69.06,191.62,23.79
49.97,109.73,160.25,65.27,90.98,43.69,81.9,76.02,55.915,49.85,82.5,58.88,274.32,42.92,58.69,13.29,87.3,58.28,259,54.05,36.51,66.19,47.02,60.8,55.6,55.73,55.81,67.42,186.9,23.66
50.84,108.225,161.01,65.62,90.69,43.46,81.88,73.04,55.42,49.83,82.78,58.21,282.49,42.46,58.08,13.01,86.67,57.53,263,53.48,35.94,65.4,46.57,60.51,54.76,55.41,57.65,67.37,183.21,23.39
47.96,106.745,157.01,65.25,89.43,43.4,82.87,72.32,54.78,49.32,82.91,56.63,278.58,42.67,57.83,12.79,85.64,57.81,256.52,52.88,35.66,65.07,46.28,59.92,54.97,55.08,55.68,67.21,177.73,23.85
48.8,109.41,159.55,66.57,90.56,44.26,85.3,73.995,55.99,49.64,84.685,57.01,282.88,44.06,58.82,13.13,87.18,59.07,260.9,54.02,36.12,66.19,46.91,61.48,57.2,55.45,56.03,68.22,182.08,24.455
50.14,112.65,160.74,67.92,91.28,45.77,89.74,74.89,57.06,51.16,85.68,59.46,290.18,45.01,59.98,13.21,90.13,60.32,263.75,55.01,36.8,67.71,47.43,62.5,58.84,56.1,56.34,69.79,188.96,25.01
50.71,111.78,159.85,67.71,91.68,46.05,90.51,74.45,56.75,52.24,84.71,59.9,289.5,45.12,59.89,13.5,90.84,61.18,265.39,55.78,37.51,68.65,47.42,63.2,58.69,56.83,56.16,69.89,189.53,24.89
50.84,112.94,159.44,66.97,91.94,46.37,91.18,74.5,57.49,52.72,85.7,60.19,289.45,45.41,60.15,13.66,90.41,61.66,261.66,56.13,38.32,68.71,47.59,64.06,60,56.88,56.73,70.44,188.15,25.4
50.21,112.54,161.19,64.35,91.42,45.72,91.42,74.38,56.66,53.17,85.17,60.65,289.73,45.63,60.11,13.65,89.45,61.94,255.88,56.44,38.13,69.23,47.48,64.59,60.82,56.84,56.75,70.75,178.87,25.4
51.43,112.01,160.23,66.21,91.6,45.7,91.32,74.74,56.71,53.11,85.24,60.99,290.2,46.84,61.31,13.81,89.59,61.94,254.2,56.28,37.8,69.17,47.45,64.34,60.48,57.01,58.72,70.69,181.96,25.25
51.955,113.99,160,66.98,91.51,45.85,91.26,74.67,56.28,53.42,85.2,61.03,291.12,47.5,61.99,14.22,89.84,61.94,257.09,56.42,38.02,69.06,47.48,64.79,60.89,56.66,59.02,70.93,187.485,25.19
52.85,113.91,161.22,67.14,91.63,45.6,90.52,74.13,56.08,53.13,84.87,60.755,291.35,47.92,62.91,14.37,89.75,62,260.22,56.49,38.14,69.19,47.51,63.79,60.94,56.33,59.73,71,188.71,25.31
53.42,112.52,160.03,66.3,91.28,45.69,90.19,73.085,55.555,52.89,84.11,60.51,286.88,47.15,61.72,14.02,90.14,61.98,259.57,56.51,37.95,69.52,47.84,64.07,60.8,56.36,59.77,70.94,184.94,25.22
53.63,110.38,159.28,65.44,90.16,45.02,89.31,72.7,55.52,52,83.37,60.06,286.05,46.13,60.72,13.77,88.83,61.09,257.41,56.01,37.15,68.43,47.08,62.96,60.13,55.91,59.76,70.25,185.03,24.92
53.91,109.33,158.56,65.89,90.46,44.9,88.84,72.34,55.54,52.02,83.29,59.53,285.37,45.99,61.15,13.7,88.8,61.08,259.13,56.11,37.89,67.77,46.98,63.25,60.31,56.2,60.33,70.12,186.6,24.96
53.875,106.25,156.47,64.65,89.69,44.91,87.34,71.98,54.525,50.22,83.23,58.66,281.4,45.53,60.25,13.31,87.6,59.48,256.69,55,38.22,66.25,46.7,61.94,58.31,56.99,59.47,68.73,182.17,24.16
53.04,106.26,156.36,64.33,90.18,44.4,86.71,70.53,53.25,49.23,82.535,57.5,277.82,45,60.58,13.01,87.73,58.95,255.17,54.22,38.53,65.33,46.61,60.67,57.17,57.45,58.77,68.68,177.95,23.25
53.01,107.75,159.72,66.93,91.98,44.76,88.53,71.11,53.81,49.97,83.26,57.38,279.95,45.35,61.44,13.03,89.49,59.32,265.23,54.48,38.92,65.59,47.06,60.16,56.94,59.57,59.67,69.81,187.93,23.465
53.66,111.89,161.12,67.63,92.19,45.68,89.88,72.915,54.76,49.24,85.17,58.8,287.93,45.51,61.97,13.23,92.39,59.9,268.96,54.24,39.34,66.57,47.88,61.57,58.73,61.44,60.7,71.15,183.8,24.215
52.02,112.01,160.3,65.78,93,45.2,89.78,71.84,54.72,48.82,84.56,58.27,290.75,45,61.64,12.9,91.04,58.63,268.68,53.32,39.55,66.34,47.23,60.78,59.02,62.58,59.73,70.42,184.27,24.24
49.58,109.25,158.93,65.76,90.93,45.58,89.51,71.12,54.17,48.21,84.145,57.29,291.36,44.82,61.56,12.88,89.52,58.29,272.28,52.36,40.31,66.02,47.08,60.75,59.7,63.17,60.61,69.7,183.36,23.66
50.4,110.22,153.76,63.39,91.64,44.61,89.83,70.59,53.55,48.28,83.98,57.34,287.55,45.21,61.87,13.02,90.33,58,269.9,51.87,38.86,66.02,47.31,60.79,60.99,62.65,61.41,70.12,179.21,23.33
49.41,109.8,150.83,63.7,92.1,44.28,88.78,69.99,53.51,47.45,83.735,56.41,281.37,45.63,62.76,13.14,89.89,57.55,266.42,51.38,39.41,65.52,46.98,59.71,59.52,61.06,61.54,69.43,175.4,23.02
49.41,106.82,148.02,62.89,91.4,43.95,88.17,70.29,52.73,47.21,83.7,55.71,279.65,46.05,63.16,13.1,90.5,57.36,263.75,50.4,39.45,64.66,46.7,58.63,58.08,59.63,61.47,69.23,172.87,23.325
49.81,105.99,150,64.54,92.42,44.49,88.89,71.73,53.69,47.68,84.57,56.85,289.55,46.54,63.57,13.37,92.56,58.18,268.66,51.11,40.23,65.18,46.18,59.22,58.52,56.92,62.35,70.84,180.44,23.47
52.75,108.72,152.66,63.45,92.44,44.22,88.62,71.49,54.39,47.2,84.97,57.1,293.28,46.26,63.53,13.09,91.98,58.01,269.01,50.65,39.66,64.45,45.58,59.65,57.8,56.24,64.6,70.36,183.06,23.63
53.67,109.55,153.35,62.7,92.78,44.06,88.34,71.54,54.58,47.7,84.56,57.55,294.92,46.46,64.14,13.2,94.74,58.1,275.77,50.83,39.89,64.96,45.34,60.265,58.61,55.9,64.98,70.3,179.26,24.32
55.59,112.4,156.54,62.98,94.15,44.49,89.5,73.48,54.75,48.08,86.61,58.27,294.43,46.3,64.08,12.92,96.11,59.15,278.01,52.28,40.5,65.96,46.17,60.64,59.55,58.01,67.94,71.95,180.32,24.62
55.69,112.98,155.78,62.43,94.73,43.86,89.22,74.06,54.51,47.87,86.85,58.19,298.54,46.33,64.52,12.68,94.48,58.73,279.12,51.51,40.55,65.28,45.51,61.02,56.84,57.46,68.65,71.43,183.32,24.11
55.45,113.1,159.23,62.83,95.85,44.15,89.08,72.74,54.66,48.29,86.57,58.23,300.65,46.21,64.57,12.73,94.24,59.02,285.02,51.21,40.9,65.37,45.7,61.17,57.14,58.2,70.44,71.73,182.76,24.24
52.695,109.14,159.03,63.1,95.92,43.68,86.16,71.46,53.37,48.28,85.63,56.15,294.75,46.21,64.25,12.73,93.7,58.51,280.2,50.47,41.08,65.12,45.32,60.29,56.37,58.75,69.7,71.44,180.36,23.57
50.62,115.31,159.3,61.85,96.37,43.41,84.36,70.25,52.925,47.49,84.53,54.59,290.1,45.6,63.38,12.32,92.69,57.36,273.88,49.21,40.9,63.83,44.93,58.99,55.37,58.57,68.7,70.32,177.78,23.375
52.24,118.9,160.26,63.12,96.34,45.26,85.64,71.64,53.23,47.92,84.35,55.36,292.93,46.51,63.72,12.44,93.61,57.65,273.25,49.26,40.79,64.44,45.09,59.95,47.77,58.67,71.07,71.05,188.05,23.62
49.08,117.16,159,60.35,95.05,44.76,84.03,70.13,52.105,46.63,82.53,54.005,288.83,45.28,62.81,12.22,91.82,57.08,266.54,48.87,39.86,63.51,44.43,58.155,48.26,53.05,67.87,69.79,183.24,22.84
48.72,118.63,155.97,60.7,95.15,45.23,85.83,71.11,52.295,48.17,83.44,54.115,291.52,45.41,63.06,12.36,92.22,58.17,267.79,50.46,39.87,64.58,45.16,58.49,47.92,55.18,67.32,70.91,178.17,22.855
47.5,118.65,157.07,61.65,95.64,45.83,87.92,71.92,53.97,48.76,85.14,54.92,295.28,45.43,62.76,12.48,94.18,59.09,268.35,51.33,40.06,65.66,45.63,60.115,49.38,54.68,65.18,72.03,177.51,23.45
49.46,119.56,156.47,56.91,95.87,45.17,87.34,72.28,53.78,46.15,86.58,56.44,292.32,44.58,62.22,12.52,96.05,60.68,266.23,51.51,40.12,65.56,46.32,59.95,48.85,54.3,66.7,72.58,178.29,23.62
48.81,119.94,160.16,57.99,96.34,45.65,88.47,73.1,54.95,48.68,87.17,56.23,279.73,45.13,62.45,12.67,96.59,60.98,274.67,51.62,40.53,66.28,46.45,60.49,49.75,55,66.82,72.3,178.17,23.96
48.145,118.93,162,56.9,97.04,45.5,88.15,72.54,55.005,47.56,86.44,57.07,274.41,42.89,59.15,12.07,94.54,61.28,276.55,52.1,39.05,66.35,46.32,61.13,51.08,54.63,65.92,70.93,175.63,24.235
46.53,119.72,160.74,55.48,95.56,44.52,87.36,72.33,54.555,47.38,86.01,57.34,273.12,42.2,58.24,11.85,93.74,61.14,272.31,52.14,38.48,65.84,46,60.96,52.14,55.02,63.51,70.03,171.42,23.51
48.05,122.02,162.9,56.89,96.91,44.92,87.52,72.76,55.54,47.58,86.52,58.5,279.44,43.34,59.31,12.16,95.75,61.45,279.14,52.41,38.33,66.05,46.24,62.21,52.17,55.74,65.37,70.05,176.39,24.28
47.59,124.88,162.39,56.69,98.74,44.93,87.96,73.01,55.62,46.92,86.82,58.3,279.65,42.48,58.28,11.93,96.46,61.83,277.51,52.25,38.02,66.3,46.82,63.75,53.18,55.8,64.51,71.18,173.5,24.26
47.88,126.46,151.42,57.05,99.83,45.22,89.09,74.59,56.715,47.44,87.745,59.07,284.91,42.66,57.98,11.86,97.08,61.8,281.66,52.45,39.05,66.42,47.23,67.59,53.96,57.24,62.75,71.57,176.27,24.14
48.39,127.08,150.16,58.05,100.34,46.09,89.79,76.51,57.05,48.1,88.75,60.67,286.61,41.54,57.83,11.86,96.12,62.13,285.37,53.96,38.55,61.44,47.5,68.77,54.59,56.9,62.56,71.46,182.29,24.12
48.01,127.83,150.23,58.72,100.6,46.41,89.3,77.13,58.81,47.77,87.11,61.13,284.23,41.67,57.87,11.64,96.62,62.35,286.9,54.99,38.31,60.87,48,70.36,54.79,57.63,62.23,71.27,178.97,24.13
49.31,128.715,153.22,59.24,100.66,46.41,89.43,77.73,58.38,47.71,87.59,61.11,282.87,42.77,59.12,11.83,96.89,61.75,284,54.71,38.79,60.57,48.34,70.29,54.86,56.54,63.83,70.71,180.29,24.1
49.78,128.45,153.27,59,101.01,46.61,90.27,77.73,58.65,47.78,87.73,61.46,281.93,42.51,58.41,11.85,96.64,61.78,289.44,54.98,37.74,60.83,48.5,71.56,54.43,56.81,62.94,71.17,182.28,24.93
