1332.T,1605.T,1721.T,1801.T,1802.T,1803.T,1808.T,1812.T,1925.T,1928.T,1963.T,2002.T,2269.T,2282.T,2413.T,2432.T,2501.T,2502.T,2503.T,2531.T,2768.T,2801.T,2802.T,2871.T,2914.T,3086.T,3099.T,3101.T,3103.T,3382.T,3401.T,3402.T,3405.T,3407.T,3436.T,3659.T,3861.T,4004.T,4005.T,4021.T,4042.T,4043.T,4061.T,4063.T,4151.T,4183.T,4188.T,4208.T,4324.T,4452.T,4502.T,4503.T,4506.T,4507.T,4519.T,4523.T,4543.T,4568.T,4578.T,4631.T,4689.T,4704.T,4751.T,4755.T,4901.T,4902.T,4911.T,5019.T,5020.T,5101.T,5108.T,5201.T,5202.T,5214.T,5232.T,5233.T,5301.T,5332.T,5333.T,5401.T,5406.T,5411.T,5541.T,5631.T,5706.T,5707.T,5711.T,5713.T,5714.T,5801.T,5802.T,5803.T,6103.T,6113.T,6301.T,6302.T,6305.T,6326.T,6361.T,6367.T,6471.T,6472.T,6473.T,6479.T,6501.T,6503.T,6504.T,6506.T,6645.T,6674.T,6701.T,6702.T,6703.T,6724.T,6752.T,6753.T,6758.T,6762.T,6770.T,6841.T,6857.T,6861.T,6902.T,6952.T,6954.T,6971.T,6976.T,6981.T,6988.T,7003.T,7004.T,7011.T,7012.T,7013.T,7201.T,7202.T,7203.T,7205.T,7211.T,7261.T,7267.T,7269.T,7270.T,7272.T,7731.T,7733.T,7735.T,7751.T,7752.T,7762.T,7832.T,7911.T,7912.T,7951.T,7974.T,8001.T,8002.T,8015.T,8031.T,8035.T,8053.T,8058.T,8233.T,8252.T,8253.T,8267.T,8304.T,8306.T,8308.T,8309.T,8316.T,8331.T,8354.T,8355.T,8411.T,8591.T,8601.T,8604.T,8628.T,8630.T,8725.T,8750.T,8766.T,8795.T,8801.T,8802.T,8804.T,8830.T,9001.T,9005.T,9007.T,9008.T,9009.T,9020.T,9021.T,9022.T,9064.T,9101.T,9104.T,9107.T,9202.T,9301.T,9432.T,9433.T,9501.T,9502.T,9503.T,9531.T,9532.T,9602.T,9613.T,9735.T,9766.T,9983.T,9984.T
5.4931,11.7538,29.4621,53.5110,12.2463,10.6667,15.8847,9.9834,38.6646,17.9479,18.2541,20.5347,89.1850,24.7766,35.4965,20.6323,31.8581,51.5587,25.8060,11.6784,2.9018,40.5991,18.7777,28.2641,32.9585,17.6418,12.1221,18.3517,7.3478,41.9480,21.9990,9.5619,19.2302,13.0716,26.3384,28.9740,6.6911,39.8005,7.0638,40.2885,22.4160,30.8376,38.6025,104.7147,19.4255,31.5919,10.9595,29.1071,42.8620,68.8011,55.7739,12.8497,14.7932,55.9869,52.4461,62.4117,47.3878,25.9258,44.7877,38.1144,4.5436,58.3030,38.2919,9.1049,41.5043,9.4687,48.5770,38.1144,6.0885,23.4011,45.8704,42.3296,8.9540,38.4250,4.7122,43.1283,11.9091,56.7057,18.7688,24.8564,9.3622,23.7427,26.0722,31.1926,55.5520,51.0262,33.4555,39.2680,38.9130,49.4289,16.4659,8.8475,63.9825,13.3644,34.6535,41.5753,34.8309,18.9906,38.3806,121.0431,15.0239,4.7832,16.7987,21.0761,7.5395,16.4083,7.4099,43.5276,59.5454,4.9074,27.8204,7.2936,14.2430,23.5431,14.8597,34.6535,45.7994,78.6248,28.7965,19.2036,19.4521,573.8011,57.4955,14.3317,238.6253,66.8488,15.3611,132.4463,92.3353,14.5624,5.0316,37.0672,31.8137,33.0118,9.7749,16.3373,63.5565,12.7166,7.0816,13.4044,33.9879,57.4511,32.9408,31.9912,20.2153,37.5376,85.4578,38.4960,8.9806,7.3212,33.1449,9.0516,22.3007,36.2952,381.8537,17.3001,6.8863,38.7356,15.4410,189.1964,16.2618,26.1077,10.1697,17.9967,18.1653,17.1315,39.4899,7.2910,5.7522,39.5697,43.1815,8.3417,5.6262,10.4537,1.8245,16.8963,6.2634,5.9297,8.4925,39.4277,33.8725,20.8631,45.3823,17.2557,22.8198,17.4776,13.7105,33.0472,33.1005,16.1864,21.8126,45.4355,32.8343,99.6564,74.5870,184.5818,20.8320,24.2619,32.5680,25.5486,42.0279,26.5780,47.6984,25.6507,3.9667,12.2374,12.4681,23.0594,19.6518,34.9641,11.9978,76.2288,58.2143,398.8920,80.5771
5.4995,11.7409,29.3634,50.1976,12.1007,10.3860,15.9211,9.4709,38.8521,17.9468,18.2400,20.4255,88.7565,24.6901,35.2272,20.6388,31.6289,50.9972,25.7207,11.6743,2.9141,40.4246,18.7553,28.0751,32.8905,17.5825,12.1096,18.3021,7.3209,42.1305,21.9626,9.6308,19.1373,12.9448,25.8362,29.2745,6.6723,40.0693,7.1698,40.1137,22.7711,30.5628,38.6922,104.7931,19.1817,31.8066,10.9724,28.8747,42.3348,68.5087,56.2746,12.8915,14.7217,55.8482,51.5303,63.1246,47.1769,25.9873,44.5293,38.2479,4.5311,57.9272,38.6033,9.1555,41.3397,9.5065,48.4474,37.5372,6.1268,24.2192,46.4395,42.3792,9.0356,38.6033,4.7088,43.3121,11.4611,57.2164,18.6131,24.8634,9.3021,23.8328,26.4581,30.6516,55.8837,51.4415,33.9833,39.0653,39.3585,48.3319,16.6541,8.7424,64.5017,13.4068,35.2538,42.4237,34.9162,18.9107,37.8925,117.9866,15.1748,4.8154,16.7118,21.4028,7.7642,16.6008,7.3742,43.0011,58.9933,4.8954,27.6309,7.2400,14.2597,23.6417,14.7839,34.5608,45.4533,78.2728,29.0969,19.1995,19.2706,570.0318,58.2204,14.4018,240.3267,66.9805,15.3525,133.4901,91.2442,14.6151,5.0375,37.5549,32.3841,33.3614,9.8396,16.3253,63.9153,12.7404,7.2409,13.3757,34.5520,57.2253,33.2459,32.3841,20.1768,37.8037,84.9362,38.6388,9.0178,7.3209,33.2726,9.0445,22.2646,36.3822,379.2808,17.4492,6.9406,38.9143,15.5302,189.0185,16.5119,26.2716,10.2350,17.9201,18.2133,17.1294,39.7139,7.2649,5.7598,39.9004,43.3121,8.2893,5.5706,10.4571,1.8169,17.1027,6.3622,5.9971,8.5736,39.2696,33.8767,20.8831,45.3822,17.2316,22.7533,17.4359,13.6466,33.1926,32.8284,15.9566,21.4562,44.8669,32.6951,98.3518,74.0348,182.7105,20.4255,23.9172,32.0732,25.2943,41.8106,26.2982,47.5767,25.3876,3.9980,12.2340,12.5094,23.1886,19.6926,34.8274,11.9586,76.3626,57.0387,403.6244,80.4939
5.4646,11.7795,29.3601,48.7121,12.0098,10.2650,15.7650,9.3173,37.9866,17.9349,18.3069,20.2022,87.5933,24.5243,34.6742,20.5565,31.3529,50.3772,25.2240,11.5758,2.9759,40.3425,18.6745,27.9430,32.7700,17.6338,12.1072,18.3600,7.4662,41.9544,22.2304,9.6184,18.9623,12.9530,25.6491,28.8730,6.6603,41.1839,7.2980,40.2539,22.8504,31.2200,39.0140,103.7125,19.0243,32.5486,11.0754,29.4487,42.2910,68.4627,56.7806,12.8821,14.9059,55.7621,51.5463,63.0689,46.8522,25.9768,44.2217,38.5269,4.4904,57.4803,38.5711,9.0383,41.3876,9.5653,48.1807,38.5269,6.2555,24.6306,47.1002,42.2467,9.2553,38.5269,4.7206,42.7338,11.8503,55.8861,18.7763,24.9760,9.3084,23.9796,27.0131,30.6886,56.6832,52.4320,34.1871,40.3336,39.8997,49.0664,16.7835,8.8125,66.6028,13.4623,35.3916,42.2910,34.9842,19.1129,37.9955,118.1490,15.2956,4.8535,16.9961,21.1853,7.9073,16.5665,7.5637,43.4866,59.2517,4.8978,27.3231,7.1952,14.1797,23.4970,14.7155,34.4970,45.3908,79.4450,29.8472,19.0332,18.9357,568.8690,58.2686,14.4011,240.8150,67.1784,15.4285,133.1169,91.8888,14.6136,5.0661,37.5792,32.5043,33.3014,9.8443,16.6551,64.2114,12.7714,7.1385,13.3294,34.4528,57.6486,30.8038,32.3714,20.3528,37.8183,84.3163,38.6420,9.3084,7.3688,33.0357,9.0073,21.8939,36.3127,373.3120,17.9261,7.0650,39.5897,15.7473,187.5860,16.9075,26.7120,10.0701,17.5984,18.2980,17.0492,39.7225,7.3954,5.9916,40.0325,44.0358,8.5290,5.6949,10.5927,1.8475,17.0360,6.3538,5.9880,8.5025,39.3771,34.1605,21.3359,45.7894,17.6604,22.4120,17.2662,13.5065,33.0180,32.6371,15.8270,21.3625,44.3723,32.5043,97.6899,73.5553,180.9434,20.3484,24.0195,32.4157,25.1886,42.0076,26.2425,47.3482,25.0115,3.9501,12.0363,12.2710,23.3198,19.6177,34.8513,11.8680,75.4861,56.8603,400.6793,79.8082
5.4090,11.8944,29.4714,50.0308,12.0356,10.3679,15.6269,9.5561,38.0569,17.8858,18.5123,20.1535,86.8259,24.1507,34.4127,20.3829,31.0597,50.5161,25.4257,11.5503,2.9295,40.3246,18.7593,27.8831,32.6038,17.4534,11.8768,18.3005,7.4649,41.8423,22.2006,9.4679,18.9358,12.8827,26.6478,28.9420,6.5649,42.2217,7.2708,39.8834,22.8094,31.5009,39.3981,102.0028,18.8917,32.1626,11.0562,29.3832,42.4865,67.5724,56.6398,12.7106,14.8239,54.8839,51.3543,62.8076,46.5895,25.7875,43.8894,38.3393,4.5001,56.6486,38.4716,9.0002,41.2952,9.4767,47.8601,39.0893,6.2816,24.6624,46.9689,42.1776,9.0355,38.3834,4.6590,42.5747,11.8415,56.7368,18.6623,24.9316,9.3620,23.9698,27.1772,31.1479,57.4427,53.1191,34.1921,41.1011,39.4864,50.2955,16.8049,9.0797,66.6195,13.4474,34.9686,41.6482,34.9421,19.3020,38.2069,117.6650,15.3622,4.8707,17.0387,21.0888,7.8364,16.7916,7.4914,42.8835,58.9428,4.9678,27.0890,7.2567,14.1004,23.5418,14.6607,34.1921,45.4954,79.7669,29.3390,19.1123,18.8211,564.1037,59.4193,14.2680,239.6977,66.8312,15.3887,134.2537,92.1202,14.6563,5.1443,37.1834,32.3391,33.3980,9.8562,16.3593,64.3076,12.7945,7.2443,13.2224,34.3598,57.3545,30.9538,32.7362,20.0917,38.2510,84.0023,38.6216,9.1414,7.3767,33.0891,8.9561,21.9977,36.0892,372.3631,17.9917,7.0308,39.3099,15.6887,187.8140,16.7122,26.5507,9.9620,17.3917,18.0976,16.8887,38.9569,7.3228,5.8581,39.6276,43.3247,8.3649,5.6296,10.4738,1.8186,16.9284,6.2437,5.9375,8.4885,38.9746,33.8303,21.1065,45.6983,17.3872,22.1035,17.2196,13.4033,32.6832,32.3391,15.7063,21.0623,43.9424,32.2068,96.5321,72.6990,178.8578,20.1800,23.8771,32.6480,25.0419,41.9041,25.8448,47.4895,24.8169,3.9354,12.1194,12.1194,23.2903,19.5402,34.8098,11.8062,75.0815,56.4721,393.5402,79.2992
5.4345,12.2277,29.1576,48.9635,11.9453,10.3132,15.6242,9.4310,38.3415,18.0195,18.9061,20.3353,86.3699,24.3230,34.4509,20.4588,31.1867,50.7456,25.7037,11.6630,3.0349,40.2736,18.7870,27.8342,32.6512,17.3710,11.6013,18.1474,7.4725,41.4823,22.1703,9.3825,19.0031,12.9555,26.0080,28.8929,6.5991,42.6997,7.3225,39.6119,22.8144,31.4955,39.7002,101.9853,18.9414,32.3777,11.0411,29.3781,42.4792,67.8079,56.9477,12.6864,14.8479,54.6451,51.6102,53.4717,46.7580,25.3684,44.0495,38.1122,4.5611,56.7271,38.7738,9.0913,41.3852,9.5545,48.1519,39.3914,6.3459,24.8611,47.6843,42.5233,9.2193,38.5533,4.6670,42.0822,11.9630,57.4329,18.6767,25.2625,9.1399,24.0759,27.6578,32.1571,58.0505,54.8745,34.8038,43.1497,40.3177,50.7280,16.9784,9.1487,67.8432,13.6216,35.7390,42.8762,35.5978,19.5722,38.4209,118.1301,15.5536,4.9228,17.1769,20.9529,7.8836,16.8108,7.5342,43.5820,59.7267,4.9493,26.9961,7.1848,14.0450,23.6084,14.7155,34.3627,45.8052,79.6650,29.4663,19.3649,18.5179,565.4187,60.2560,14.3274,242.3475,67.2433,15.4478,134.5395,90.2958,14.8832,5.1346,37.6887,32.5541,33.8334,9.8853,16.3432,64.2437,12.8187,7.2166,13.2466,34.3980,57.4594,31.2132,33.1276,20.2030,38.3327,81.9588,38.5709,9.4310,7.4195,32.9511,9.0075,21.9939,36.3477,373.2698,18.4165,7.1778,39.9648,15.9021,183.5030,17.0314,27.1285,9.8898,17.4681,18.0415,16.8682,39.1708,7.4628,6.0353,39.9296,43.8907,8.4253,5.6286,10.4897,1.8315,17.0623,6.2347,5.9171,8.4782,38.8621,33.7275,21.0676,45.7964,17.3402,22.4262,17.3622,13.5333,33.1452,32.5100,15.8007,21.2440,44.2877,32.5100,97.7065,73.3747,178.9596,20.1500,24.6582,33.0835,25.2317,41.7205,26.0610,47.2785,24.9229,3.9171,12.1527,11.9674,22.8497,19.3913,35.0685,11.9365,75.2186,55.5802,396.6488,79.0475
5.4106,12.3174,29.1715,48.9870,11.9864,10.2564,15.6405,9.4179,38.6953,18.0413,18.9240,20.4774,86.6761,24.4052,34.7322,20.4333,31.0251,50.7523,25.8395,11.5539,3.0098,40.7784,18.7651,27.9358,32.8169,17.5559,11.6421,18.1914,7.3613,41.4580,22.3487,9.4399,19.1888,13.0014,26.3294,28.9067,6.6375,43.8676,7.3260,39.9398,22.7370,31.5547,39.8957,102.4755,19.0564,32.4373,11.1081,29.3039,42.3230,68.4053,56.9043,12.7101,14.7844,54.8743,51.8115,54.2652,47.2217,25.5350,44.1766,38.1304,4.5015,56.7543,39.1455,9.0780,41.3168,9.5326,49.2253,40.0281,6.3771,24.6700,47.6365,42.3671,9.1354,38.6600,4.7045,42.6761,12.4542,58.0783,18.6945,25.2261,9.1707,23.8756,27.1856,31.9960,57.7252,54.4594,34.6440,43.3733,40.1164,50.0462,16.9557,9.1442,67.6109,13.6634,35.6502,42.6319,35.4383,19.6478,38.1304,119.0693,15.6582,4.9428,17.1940,21.0600,7.8538,16.9248,7.6084,44.6620,60.4614,4.9605,26.9649,7.1662,13.9812,23.8050,14.7799,34.2468,45.8183,78.9970,29.0391,19.5242,18.6151,575.9281,60.0819,14.3342,244.8467,66.7635,15.3757,134.6039,90.8687,14.6343,5.0841,37.4684,32.4373,33.4965,9.9563,16.4305,64.2745,12.8867,7.1583,13.2486,34.6793,57.5840,31.1575,32.9669,20.2391,38.5717,82.6159,39.0042,9.4620,7.4319,33.3200,8.9854,22.1015,36.1003,373.8899,18.6415,7.1750,40.1605,15.9274,183.5909,17.0130,27.0355,10.1063,17.6530,18.0413,16.8586,39.2337,7.4125,6.0179,39.7457,43.3998,8.2351,5.5607,10.2652,1.8191,17.0307,6.1706,5.8943,8.4205,38.9689,33.8319,20.8879,45.9330,17.3396,22.5119,17.4455,13.5310,33.1435,32.6580,15.9053,21.4395,44.6620,32.8787,98.2388,73.5952,179.0011,20.3186,23.8403,33.0552,25.2967,41.7316,26.0470,47.4600,25.0452,3.8925,12.2732,12.1011,23.0151,19.4271,34.5557,11.8540,75.6871,55.7834,394.1025,79.0500
5.3925,12.2236,29.2571,49.5120,12.0294,10.2996,15.6214,9.5052,38.8594,18.0397,18.7545,20.5373,86.4916,24.3942,35.0379,20.2461,31.1987,50.4917,25.8460,11.6146,2.9831,40.9070,18.8516,28.1539,32.8315,17.8102,11.8970,17.9867,7.2282,41.6483,22.2142,9.3861,19.1517,12.9340,25.5591,28.8158,6.5839,42.9810,7.2282,39.8920,22.5672,31.3753,40.4216,101.5835,19.1782,32.2578,11.0188,29.3454,42.5839,68.6461,56.8373,12.6163,14.7036,54.6044,51.3654,55.6105,47.1291,25.8283,44.2607,37.7297,4.5187,57.6316,38.7006,9.0993,41.1364,9.5141,49.1678,39.8920,6.3209,24.8090,47.4998,42.2308,8.9934,38.4358,4.7306,42.7162,12.3736,58.1612,18.6839,25.2458,9.0993,23.9308,26.6977,32.0372,57.0138,52.6010,34.3319,43.2017,39.9803,48.9825,16.8747,9.0110,67.5164,13.6974,35.8675,42.2308,35.3909,19.5621,37.8180,118.8376,15.6391,4.9424,17.1836,20.8992,7.8390,16.7423,7.5195,44.2166,60.1028,4.9335,26.7418,7.1488,13.9004,23.7499,14.6683,33.8023,45.4169,78.7250,28.6393,19.2488,18.3486,571.9034,60.1646,14.2888,242.0881,66.3867,15.2861,133.3559,90.4190,14.5800,5.0571,37.3149,32.2137,33.1404,9.9509,16.5305,64.0126,12.8855,7.1047,13.2209,34.5084,57.2080,31.3311,32.9197,20.2990,38.3034,81.6374,38.8153,9.3640,7.3871,33.0080,8.9492,22.0907,35.9205,367.8539,18.4236,7.0826,39.8920,15.8686,181.3675,16.8526,26.9271,10.4849,18.1368,17.9426,16.8835,39.3625,7.3783,6.0297,39.7067,43.1046,8.2697,5.6308,10.2907,1.8119,16.8879,6.1824,5.8258,8.3932,39.0801,33.7582,20.7889,45.5758,17.2718,22.4040,17.3601,13.5739,33.3346,32.5226,15.9127,21.4287,44.6579,32.5226,98.3180,73.6061,179.5582,20.2770,23.8381,32.9639,25.1090,41.5159,26.2299,47.2615,25.0119,3.8745,12.1927,12.0691,22.9423,19.3106,34.5966,11.9500,75.7066,55.6900,393.6249,78.8397
5.4066,12.5182,29.2858,50.0906,12.1119,10.3980,15.8223,9.6471,39.1007,18.1589,19.0291,20.4338,86.4880,24.4887,35.2489,20.4338,30.8318,49.9934,25.4075,11.6171,3.0302,40.8146,18.9982,28.1373,32.2453,18.9231,12.3239,18.1015,7.3325,41.5301,22.3332,9.4351,18.8878,12.9423,25.6549,29.1974,6.6434,42.6256,7.2353,39.9753,22.5363,32.1569,40.0636,101.8597,19.0468,32.4220,11.0517,29.8158,42.2280,68.2363,56.8842,12.6331,14.7180,54.0749,50.9740,55.8594,46.9986,26.0612,43.6592,37.1483,4.6203,56.5396,38.9593,9.1744,41.0177,9.5676,49.1365,40.9912,6.4915,24.5594,46.5834,42.1839,9.1170,38.2084,4.7882,43.1998,12.2532,58.8366,18.7641,25.4605,9.0198,24.0028,27.2097,32.0686,58.3949,54.3311,35.2048,44.5161,40.3287,49.7372,16.8426,8.9227,66.6991,13.7197,36.1324,42.1839,35.8232,19.4488,37.8109,118.8658,15.7251,4.9472,17.1297,21.1405,7.7945,16.7587,7.5445,44.2599,59.8083,5.0179,26.8563,7.1646,14.0024,23.7643,14.6782,34.3655,45.2317,78.9788,28.5349,19.3118,18.4726,567.5167,60.4267,14.4353,241.9720,65.9129,15.3099,133.9725,89.0058,14.6915,5.1239,37.4752,34.8072,33.5262,9.9563,16.7852,64.2608,12.9511,7.1735,13.3840,34.4097,57.9443,31.6710,32.5986,20.1953,38.3851,82.0708,37.7402,9.3025,7.3855,32.8637,8.9757,22.2095,36.2207,370.7764,18.5918,7.2221,39.9753,16.1226,182.5170,16.9928,27.5984,10.5923,18.5256,18.2252,16.9663,39.1802,7.3811,6.0259,39.7103,43.1468,8.3749,5.6893,10.3185,1.8199,16.9442,6.2406,5.9075,8.4279,38.7915,33.7824,20.8667,45.7883,17.3197,22.4480,17.3683,13.6579,33.3849,32.5103,15.9459,21.5381,44.8783,32.3778,98.0609,73.5457,179.0717,20.2173,24.2325,33.3496,25.3898,41.7157,26.1938,47.2636,25.0055,3.9136,12.2444,12.0633,22.9339,19.3516,34.7630,11.9440,75.7631,55.8329,400.8131,78.8198
5.2212,12.4743,28.7120,49.7380,12.0679,10.2833,15.6105,9.5942,38.6419,18.0179,19.0471,20.1868,85.3409,24.2948,35.0728,20.5755,30.7439,49.6497,25.3019,11.5643,3.0214,40.4177,18.7600,27.7402,32.1221,18.8351,12.3329,18.1018,7.2708,41.5220,22.1038,9.4485,18.7909,12.8806,25.7260,29.0212,6.5993,42.6263,7.1913,39.7109,22.6339,32.2900,39.7109,102.4356,19.2768,31.9808,11.0210,29.5955,42.1404,67.6808,56.5936,12.6554,14.7624,53.9256,50.9749,56.2932,46.5576,25.9557,43.9161,36.8397,4.6558,56.4522,39.1367,9.1393,40.6739,9.5412,49.1550,39.9318,6.4474,24.2859,46.2749,42.2729,8.7991,37.8999,4.7706,42.9355,12.2269,58.6608,18.5700,25.5360,9.2497,23.8972,27.6519,31.9366,58.2191,54.1553,35.0728,45.7007,40.4618,49.8264,16.8297,8.8521,66.1701,13.6051,35.8591,42.0962,35.5587,19.3961,37.9440,117.4984,15.6547,4.9120,16.9180,21.0349,7.7443,16.5911,7.4916,43.8189,59.1909,4.9296,26.7684,7.1073,13.9143,23.6057,14.5504,34.0127,44.9851,78.2734,28.5353,19.0736,18.4022,564.7873,59.6945,14.2765,239.8115,65.4545,15.3896,133.5771,88.8305,14.9037,5.1682,37.3079,34.9845,33.2176,9.9344,16.6176,63.7937,12.8100,7.1206,13.3224,34.1540,57.8746,31.5479,32.5992,20.1249,38.0765,81.8071,37.3256,9.3027,7.2973,32.8642,8.9758,22.1038,36.5305,363.0965,18.5215,7.1904,40.1968,16.1980,181.6366,16.9666,27.3868,10.5660,18.3580,18.0665,16.8650,38.6066,7.2169,5.9376,39.2427,42.7411,8.2514,5.5480,10.1950,1.8040,16.8252,6.1788,5.8263,8.3574,38.4034,33.4650,20.5490,45.3208,17.0682,22.2275,17.3156,13.4196,32.8907,32.2900,15.8755,21.2204,43.9956,32.1133,97.5767,72.9462,178.8979,20.0675,24.3566,33.1734,25.3903,41.8224,25.6995,46.9905,24.8116,3.9313,12.3859,12.1871,22.7532,19.2238,34.5869,11.8205,75.1371,55.2154,397.4626,78.8918
5.2176,12.4816,28.9229,49.6960,12.0830,10.3113,15.5112,9.6026,38.3306,18.0314,19.3026,20.1619,84.9527,24.3431,35.1238,20.5782,30.5617,49.5188,25.1625,11.6577,3.0650,40.3946,18.7888,27.5941,32.1651,18.8065,12.3753,18.1333,7.3348,41.4842,22.2348,9.4121,18.8331,12.8758,25.5833,29.0558,6.6439,42.6535,7.1754,39.8188,22.6245,32.5106,39.9960,101.4295,19.3026,32.1119,10.9535,29.3658,42.2992,67.4927,56.7031,12.7296,14.8291,54.0101,51.1134,56.8359,47.3042,26.0173,43.8317,37.7371,4.5798,56.6056,38.9773,9.1464,40.7932,9.6026,48.2432,40.0846,6.4401,24.4759,46.4007,43.2293,9.0711,38.0914,4.8101,43.0964,12.3576,58.9088,18.8508,25.6098,9.2571,23.9710,27.7270,32.1119,58.3773,54.2138,35.5225,45.8691,40.7490,49.2531,16.8754,8.8053,66.3499,13.5889,36.1248,42.2549,36.2754,19.5728,38.0471,118.1277,15.7149,4.9519,17.1500,20.9326,7.7768,16.5786,7.5208,43.9823,59.5289,4.9696,26.9297,7.1107,14.0052,23.5547,14.6120,34.2823,45.0276,79.6376,28.5243,19.1166,18.5231,559.1465,59.9098,14.3596,239.7101,65.3135,15.5555,133.9400,88.6733,14.9531,5.2531,37.2941,35.0352,33.2193,9.9525,16.7159,63.8961,12.9334,7.2108,13.3896,34.2114,57.8812,31.7399,32.7320,20.1087,38.2686,81.6751,37.2056,9.2748,7.3260,32.6435,9.0268,22.2613,36.8512,364.8803,18.6294,7.2294,40.1732,16.2287,180.7127,16.9640,27.5764,10.5061,18.2750,18.1599,16.8532,38.8444,7.3206,5.9626,39.6239,43.1230,8.3092,5.6074,10.3113,1.8124,16.8710,6.2621,5.8918,8.4244,38.6584,33.7862,20.5871,45.5414,17.0703,22.3676,17.3626,13.4826,32.8029,32.2448,15.9275,21.3489,43.8937,32.0677,97.3989,72.8786,178.7639,20.0866,24.3519,33.3078,25.4149,41.6879,25.9110,46.9587,24.8436,3.9509,12.4063,12.2247,22.8416,19.2229,34.5923,11.8615,75.3590,54.9225,397.8338,79.0175
5.2249,12.4989,28.9630,49.7649,12.0997,10.3256,15.5327,9.6159,38.3838,18.0564,19.3294,20.1898,85.0706,24.3768,35.1726,20.6068,30.6041,49.5875,25.1974,11.6739,3.0693,40.4507,18.8149,27.6324,32.2097,18.8326,12.3924,18.1584,7.3450,41.5418,22.2656,9.4252,18.8592,12.8936,25.6187,29.0961,6.6531,42.7127,7.1853,39.8741,22.6559,32.5557,40.0515,101.5702,19.3294,32.1565,10.9687,29.4066,42.3579,67.5863,56.7817,12.7473,14.8496,54.0850,51.1843,56.9148,47.3698,26.0534,43.8925,37.7894,4.5862,56.6841,39.0313,9.1591,40.8498,9.6159,48.3101,40.1402,6.4490,24.5099,46.4650,43.2893,9.0837,38.1443,4.8168,43.1562,12.3747,58.9905,18.8770,25.6454,9.2699,24.0043,27.7655,32.1565,58.4583,54.2890,35.5717,45.9328,40.8055,49.3214,16.8988,8.8175,66.4420,13.6077,36.1749,42.3135,36.3258,19.5999,38.0999,118.2915,15.7367,4.9588,17.1738,20.9616,7.7876,16.6016,7.5313,44.0433,59.6115,4.9765,26.9671,7.1206,14.0247,23.5873,14.6323,34.3298,45.0901,79.7481,28.5638,19.1431,18.5488,559.9222,59.9929,14.3795,240.0427,65.4041,15.5770,134.1258,88.7963,14.9738,5.2604,37.3459,35.0838,33.2653,9.9663,16.7391,63.9848,12.9513,7.2208,13.4081,34.2589,57.9615,31.7839,32.7774,20.1366,38.3217,81.7884,37.2572,9.2877,7.3361,32.6887,9.0393,22.2922,36.9023,365.3865,18.6552,7.2394,40.2289,16.2512,180.9634,16.9875,27.6147,10.5207,18.3004,18.1851,16.8766,38.8983,7.3308,5.9709,39.6789,43.1828,8.3208,5.6152,10.3256,1.8150,16.8944,6.2707,5.8999,8.4361,38.7120,33.8331,20.6156,45.6046,17.0939,22.3987,17.3867,13.5013,32.8484,32.2896,15.9496,21.3785,43.9546,32.1121,97.5340,72.9797,179.0119,20.1144,24.3857,33.3540,25.4502,41.7458,25.9470,47.0239,24.8780,3.9564,12.4235,12.2416,22.8732,19.2495,34.6403,11.8779,75.4635,54.9987,398.3857,79.1272
5.2485,12.5553,29.0938,49.9897,12.1543,10.3722,15.6028,9.6593,38.5571,18.1380,19.4167,20.2810,85.4547,24.4869,35.3314,20.6998,30.7423,49.8114,25.3112,11.7266,3.0831,40.6333,18.8998,27.7572,32.3552,18.9177,12.4484,18.2404,7.3782,41.7293,22.3661,9.4677,18.9444,12.9519,25.7344,29.2275,6.6831,42.9056,7.2178,40.0541,22.7582,32.7027,40.2323,102.0288,19.4167,32.3017,11.0182,29.5393,42.5491,67.8915,57.0381,12.8048,14.9167,54.3292,51.4154,57.1718,47.5837,26.1711,44.0907,37.9601,4.6069,56.9401,39.2076,9.2004,41.0343,9.6593,48.5283,40.3214,6.4782,24.6206,46.6748,43.4848,9.1247,38.3165,4.8386,43.3511,12.4306,59.2569,18.9622,25.7612,9.3118,24.1127,27.8908,32.3017,58.7223,54.5342,35.7324,46.1402,40.9897,49.5441,16.9751,8.8573,66.7420,13.6692,36.3383,42.5046,36.4898,19.6884,38.2719,118.8257,15.8078,4.9811,17.2513,21.0563,7.8228,16.6766,7.5653,44.2422,59.8807,4.9990,27.0889,7.1527,14.0880,23.6939,14.6984,34.4848,45.2937,80.1082,28.6928,19.2295,18.6325,562.4505,60.2638,14.4444,241.1266,65.6994,15.6474,134.7315,89.1972,15.0415,5.2841,37.5145,35.2423,33.4155,10.0113,16.8147,64.2737,13.0098,7.2534,13.4687,34.4136,58.2233,31.9274,32.9255,20.2275,38.4947,82.1577,37.4254,9.3296,7.3692,32.8363,9.0801,22.3929,37.0690,367.0364,18.7394,7.2721,40.4105,16.3246,181.7806,17.0642,27.7394,10.5682,18.3830,18.2672,16.9528,39.0739,7.3639,5.9979,39.8581,43.3778,8.3583,5.6405,10.3722,1.8232,16.9706,6.2991,5.9266,8.4742,38.8868,33.9858,20.7087,45.8105,17.1711,22.4998,17.4652,13.5623,32.9967,32.4354,16.0216,21.4751,44.1531,32.2571,97.9744,73.3093,179.8202,20.2053,24.4958,33.5047,25.5651,41.9343,26.0641,47.2362,24.9904,3.9742,12.4796,12.2969,22.9765,19.3365,34.7967,11.9316,75.8043,55.2470,400.1846,79.4845
