0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0027.HK,0066.HK,0101.HK,0175.HK,0267.HK,0291.HK,0316.HK,0386.HK,0388.HK,0669.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0868.HK,0881.HK,0883.HK,0939.HK,0941.HK,0960.HK,0981.HK,0992.HK,1038.HK,1044.HK,1093.HK,1109.HK,1177.HK,1211.HK,1299.HK,1378.HK,1398.HK,1928.HK,2007.HK,2020.HK,2313.HK,2318.HK,2319.HK,2331.HK,2382.HK,2388.HK,2628.HK,2688.HK,3968.HK,3988.HK
24.9214,58.5288,133.1858,95.0082,38.4598,249.9329,25.3736,42.1393,4.7648,16.6484,9.7349,6.9769,6.649,1.0541,42.8998,44.1578,2.5607,55.1027,25.2742,6.38,237.4339,1.5225,16.2456,1.5761,4.3483,2.5602,16.2495,1.6196,15.0779,3.3044,0.1143,3.7848,15.6374,20.1769,4.0049,5.3087,60.1441,22.3447,9.44,1.1638,1.2788,6.7507,2.2634,7.7246,17.8606,21.107,6.307,1.1757,18.532,9.7447,2.9094,11.3596,7.5711,0.8538
25.4497,59.9537,135.5209,95.2605,38.6622,257.6877,25.7633,43.193,4.8708,16.9581,9.7911,7.1256,6.977,1.0774,44.297,44.1535,2.6266,55.7861,25.4751,6.5585,240.1009,1.5256,16.4577,1.6257,4.6054,2.6282,16.7151,1.638,15.2397,3.4167,0.1157,3.8744,15.6359,20.3805,4.1564,5.5454,62.8831,22.7522,9.5159,1.1759,1.2898,6.9683,2.4085,7.8036,18.5481,21.4065,6.5039,1.2344,19.2598,10.133,2.9431,11.4797,7.6981,0.8631
25.8653,59.6924,134.512,95.324,38.6615,262.5448,25.7025,43.3332,4.8973,17.7137,9.5393,7.2045,6.9029,1.0832,44.1743,44.1526,2.6475,56.3261,24.8355,6.3792,244.804,1.532,16.6391,1.6782,4.7467,2.6538,16.9743,1.631,15.2612,3.3603,0.118,3.9192,15.6085,19.7781,4.2069,5.4267,64.0048,22.9156,9.5436,1.1811,1.2875,7.0592,2.3711,7.8831,18.6176,21.4061,6.4756,1.227,19.3354,10.1198,2.9492,12.0095,7.7234,0.8584
25.8085,59.141,134.5149,95.9146,38.4561,263.2798,25.6126,43.0873,4.8974,17.9068,9.3679,7.0465,7.0592,1.0833,43.8706,44.1536,2.6336,57.1145,25.2428,6.3931,250.5934,1.5449,16.5005,1.6645,4.8731,2.7875,16.8189,1.645,15.5228,3.4006,0.1204,3.9463,15.6088,19.9694,4.2619,5.5356,65.2539,23.4897,9.7184,1.2177,1.2965,7.0775,2.4417,8.2321,19.0775,21.8286,6.772,1.2138,19.5335,10.2627,2.9801,11.8356,7.864,0.8631
25.4913,59.2024,133.3326,94.928,38.4538,254.0263,25.3395,42.8026,4.8528,17.6093,9.1615,6.9846,6.9602,1.0773,43.4414,44.1509,2.5742,56.619,24.515,6.5581,248.8294,1.54,16.3927,1.6395,4.8728,2.5342,16.5584,1.6287,15.6415,3.537,0.1256,3.9461,15.6485,19.8801,4.1899,5.5945,64.6261,24.5261,9.6689,1.2228,1.2853,6.9952,2.4624,8.421,18.9165,21.6916,6.6023,1.1931,19.2131,10.1324,2.9553,11.6759,7.787,0.856
25.1037,58.649,133.6664,94.273,37.9378,252.5645,24.9169,42.379,4.7906,17.1495,9.0355,6.8527,6.8286,1.0598,43.319,44.1503,2.5359,55.9788,24.3405,6.434,242.7737,1.4949,16.3924,1.6063,4.8001,2.4431,16.2208,1.6078,15.3366,3.4164,0.1171,4.0089,15.5265,19.3072,4.2194,5.466,67.2452,24.2527,9.5152,1.2733,1.2719,6.8678,2.371,8.092,19.2958,21.4351,6.4329,1.249,18.4072,10.0674,2.9244,11.5016,7.5699,0.8418
25.5196,60.5995,135.6788,94.5998,38.6251,254.9952,25.0978,42.5552,4.7729,16.527,9.1041,6.8351,6.5739,1.0793,40.7601,44.1503,2.5707,55.1425,23.0334,6.434,234.4345,1.4933,16.4352,1.6229,4.7172,2.281,16.2207,1.6031,15.4563,3.3119,0.1131,4.0359,15.4723,19.3953,4.0633,5.3572,63.6271,24.28,9.4942,1.1932,1.2697,6.6677,2.3294,7.2748,18.5967,21.209,6.2918,1.2637,13.9688,10.0284,2.912,11.335,7.4422,0.8418
25.505,60.5012,134,93.5526,38.7964,252.8042,24.9467,42.1316,4.7018,15.8005,9.1498,6.8526,6.2287,1.0695,38.9927,44.1497,2.5533,54.2072,23.5269,6.2686,225.9581,1.4885,16.4991,1.6035,4.5512,2.1843,15.9091,1.5753,15.5432,3.1961,0.1098,3.9999,15.4315,18.9693,3.9324,5.1694,59.3846,22.9414,9.3405,1.0921,1.2519,6.5038,2.2671,7.7232,18.4766,20.7414,6.066,1.2298,13.8394,9.8337,2.8472,10.714,7.2634,0.8347
25.5785,61.1884,133.0033,92.7397,38.971,251.3639,24.8278,41.8526,4.6933,15.9499,9.0704,6.8092,6.2456,1.0774,38.3862,44.1529,2.5047,53.8176,26.0557,6.2828,219.1145,1.4693,16.5003,1.587,4.6397,2.1901,15.5469,1.5661,15.7838,3.1738,0.1085,4.135,15.4055,19.3818,3.9032,5.2093,58.3907,23.2435,9.1597,1.0975,1.2453,6.6771,2.3337,7.7237,18.398,20.6374,6.1652,1.2946,13.6428,9.7955,2.8536,10.8056,7.2639,0.8324
25.6922,61.2508,132.4945,92.6697,39.0725,253.4325,24.7061,41.6393,4.6665,15.8602,9.1043,6.8352,6.2699,1.0695,39.6641,36.797,2.5115,54.1105,26.8098,6.3928,226.6373,1.4435,16.4568,1.5787,4.6499,2.2811,15.5462,1.5753,15.9573,3.2155,0.1084,4.4045,15.5809,19.3663,3.7173,5.1992,56.1425,23.7068,9.2012,1.0922,1.2497,6.5677,2.3046,7.9028,18.3772,20.7119,6.0944,1.2784,13.4598,9.7432,2.8442,10.9339,7.3147,0.8371
25.764,61.0884,133.3334,93.2648,39.6911,255.3901,24.7363,41.8509,4.6665,16.2901,9.253,6.8177,6.27,1.0793,41.492,30.3255,2.5499,55.1928,27.2456,6.5306,235.9185,1.4564,16.6278,1.5925,4.8572,2.4062,16.0653,1.5869,16.2839,3.2477,0.111,4.5663,15.6621,19.8655,3.7595,5.4068,55.2694,25.1818,9.3757,1.0887,1.263,6.7587,2.3544,7.8829,18.4772,20.9079,6.2919,1.249,13.2319,10.0157,2.8627,11.2065,7.3658,0.8418
25.6926,59.1384,132.6642,92.9354,39.1074,254.4147,24.8573,41.7104,4.6399,16.5423,9.1273,6.8529,6.7302,1.0813,42.7111,26.0471,2.5673,55.3535,27.7397,6.6409,235.7869,1.5078,16.5426,1.6008,5.2253,2.5399,16.2213,1.5985,16.0664,3.4165,0.1127,4.5304,15.6623,19.6161,4.1309,5.6441,59.2624,25.9195,9.5364,1.1549,1.2675,6.7588,2.5413,8.0823,18.8969,21.2096,6.4613,1.2519,14.3949,10.0028,2.8751,11.1612,7.4041,0.8418
25.8215,59.1055,132.3278,92.6043,38.7635,254.6576,24.827,41.6396,4.6488,16.8535,9.1503,6.9232,6.7959,1.0832,42.6499,26.9294,2.6021,55.9531,28.1461,6.6546,241.7034,1.5255,16.2967,1.6201,5.1476,2.5996,16.6364,1.6101,15.9465,3.6014,0.1144,4.5214,15.6757,19.2049,4.0549,5.6836,58.1392,26.9572,9.5852,1.1514,1.2786,6.8861,2.5413,8.0922,19.1864,21.9481,6.2779,1.2167,14.3872,9.886,2.9028,11.5548,7.4807,0.8466
25.2189,58.6827,131.9919,92.0752,38.6946,251.7212,24.6157,41.1811,4.5955,16.7052,9.1042,6.8353,6.837,1.0773,42.6497,26.1003,2.5882,55.6029,27.5361,6.7372,241.4336,1.503,16.2432,1.6035,5.1268,2.5399,16.6623,1.6078,15.892,3.6335,0.1126,4.5663,15.5403,19.6453,4.1941,5.4957,61.0085,26.0831,9.4874,1.1375,1.2697,6.7951,2.5039,8.1819,19.7057,22.34,6.4048,1.224,14.1971,9.86,2.8843,10.8809,7.4551,0.8395
25.2324,58.6807,131.3166,91.7416,38.4634,251.468,24.8562,41.2149,4.5688,16.6157,9.1845,6.8438,6.7217,1.0636,42.5873,26.7412,2.6194,55.351,27.477,6.737,238.063,1.4901,16.3922,1.6035,5.2355,2.4602,17.3106,1.6031,15.8697,3.5128,0.1116,4.4942,15.4992,20.0117,4.2024,5.3473,63.0025,25.891,9.2358,1.1566,1.2741,6.8495,2.4581,8.0022,19.1557,22.2488,6.4751,1.2298,13.9914,9.9505,2.838,11.1834,7.4549,0.8371
25.6485,59.8187,133.665,92.6673,38.6377,255.3829,25.0373,42.026,4.693,17.4162,9.3686,6.8614,7.1901,1.0929,42.6484,27.0087,2.7518,56.5013,27.7386,6.985,242.7713,1.4981,16.5739,1.6616,5.2873,2.6195,17.674,1.6495,16.1092,3.553,0.1166,4.5752,15.5212,20.5403,4.3565,5.5153,65.2484,27.0655,9.4174,1.1514,1.3075,7.0587,2.5204,8.2713,19.0659,22.7764,6.6586,1.2328,14.9263,10.1711,2.875,11.7589,7.7613,0.8513
25.6915,59.9487,134.0003,92.7994,38.4286,256.6057,25.1579,42.167,4.7018,17.1642,9.3801,6.879,7.149,1.089,42.6484,26.8215,2.7588,57.5512,27.8838,6.9437,245.73,1.4949,16.6808,1.656,5.4428,2.6451,17.9594,1.6495,16.1745,3.545,0.1177,4.5841,15.5622,20.6871,4.3143,5.6043,63.7513,27.284,9.4173,1.1583,1.3075,6.9678,2.4374,8.4529,20.0946,22.8066,6.6021,1.2387,15.2607,10.184,2.8812,11.244,7.8761,0.8583
26.1672,60.3441,134.1797,92.7413,38.6062,260.5422,25.4316,42.3117,4.7644,17.2398,9.4155,7.0465,7.1332,1.093,42.8349,27.0645,2.766,57.4562,27.9152,6.9167,242.6576,1.4967,16.6715,1.6783,5.3811,2.5571,17.9869,1.645,16.3283,3.5614,0.1161,4.6205,15.8787,20.8064,4.2724,5.5158,64.3806,27.1225,9.5578,1.1741,1.3054,7.0775,2.4708,8.6553,20.5758,22.8839,6.6309,1.2094,15.4292,9.9773,2.8598,11.0784,7.8513,0.8537
25.8392,59.9261,134.1901,91.8891,38.4349,259.3392,25.1922,41.7508,4.7292,17.1374,9.3702,6.8713,6.9858,1.0872,41.4367,27.1201,2.7383,57.0606,28.2369,6.9173,240.3897,1.4823,16.6622,1.6784,5.1949,2.4947,17.9624,1.6242,16.4023,3.4491,0.1151,4.6029,15.8388,20.6465,4.1989,5.4569,62.3268,26.3051,9.4748,1.155,1.2899,7.0417,2.4544,8.4946,20.5774,22.9912,6.575,1.2154,15.324,9.8873,2.8014,10.9808,7.7242,0.8443
25.9527,59.988,135.5251,91.0251,38.3633,260.3045,25.0401,41.0787,4.6491,17.2254,9.3121,6.8095,6.854,1.0891,40.7034,27.2524,2.7486,55.8575,27.8869,6.848,228.6746,1.4678,16.7147,1.6147,5.0806,2.4491,18.0134,1.6126,16.4685,3.5052,0.118,4.6026,15.7284,20.7482,4.1776,5.4072,62.0117,25.4843,9.4533,1.155,1.2854,6.9686,2.4252,8.6253,20.5763,22.7941,6.3912,1.2168,15.1636,9.9387,2.7365,10.8288,7.6855,0.8348
25.6546,60.6828,135.0239,90.3654,38.3987,257.3726,24.7991,40.8325,4.6315,16.9588,9.2777,6.8535,6.55,1.0911,41.1914,27.1191,2.743,55.5083,27.9454,6.793,223.8355,1.4549,16.7043,1.5816,5.0962,2.4491,17.9617,1.6079,16.6584,3.4892,0.1152,4.6207,15.9068,20.9541,4.1355,5.2887,60.2034,25.2116,9.4465,1.155,1.2832,6.7958,2.3671,8.3732,20.4767,22.8698,6.4337,1.1756,14.9358,9.9518,2.7396,11.0486,7.6857,0.8324
26.4353,60.6466,134.8484,90.9551,38.4313,257.847,24.8882,40.6891,4.6312,17.4026,9.3002,6.8268,6.6811,1.0949,40.9453,27.3315,2.75,56.1552,28.1956,6.7926,227.7232,1.54,16.7675,1.6008,5.1166,2.486,18.1164,1.6171,16.8582,3.5372,0.1163,4.7373,15.988,20.9235,4.207,5.3872,62.2585,25.8929,9.4948,1.1915,1.2876,6.8773,2.4085,8.3526,20.1759,23.1549,6.5179,1.1609,15.2313,9.9253,2.7549,11.2069,7.7618,0.8348
26.1321,59.0778,133.1761,89.6364,38.2585,250.7619,24.2783,39.2449,4.4983,16.8251,9.1394,6.6601,6.3855,1.0755,40.0329,26.7442,2.6538,54.9571,27.9331,6.6551,218.4503,1.5031,16.2337,1.565,4.8784,2.4178,17.4163,1.5754,16.513,3.3926,0.1135,4.7644,15.8927,20.5719,4.0974,5.1996,60.2022,25.0472,9.188,1.1898,1.2609,6.6683,2.3048,8.131,19.9769,22.9145,6.3771,1.133,14.259,9.6272,2.6809,11.0559,7.5195,0.8206
25.915,58.9799,132.3381,89.2402,38.3284,248.5613,24.0341,39.3861,4.4539,16.0247,9.1625,6.6337,6.2869,1.0774,39.3628,27.0117,2.6466,54.3573,27.904,6.6138,211.5911,1.4999,16.1697,1.5899,4.7954,2.3893,17.8412,1.5546,16.7697,3.3766,0.1126,4.6835,16.0983,20.3958,3.9919,5.1502,58.8923,24.501,9.0065,1.1916,1.2565,6.4955,2.2591,7.9494,19.7772,22.7951,6.3207,1.0874,13.9702,9.4975,2.6285,11.0484,7.443,0.8135
26.0286,59.6947,132.1588,88.8358,38.4993,248.5395,23.9099,39.4179,4.4269,15.4155,9.1732,6.598,6.2453,1.091,40.3342,27.2768,2.6286,54.2025,27.8137,6.5856,213.0521,1.4853,16.1683,1.6035,4.8054,2.3891,18.3971,1.5475,16.8798,3.3843,0.1105,4.791,16.3709,20.9372,4.0549,5.1893,57.6396,24.4988,8.9429,1.1967,1.2541,6.2857,2.2423,7.8176,19.5337,22.6866,6.56,1.0727,14.2122,9.4188,2.6067,11.2746,7.3912,0.8111
25.7535,59.826,131.1533,87.7127,38.2904,246.0947,23.6352,39.2771,4.3693,15.1192,9.1502,6.5758,6.0727,1.0734,40.1516,26.7421,2.6535,53.6028,27.5211,6.503,210.9013,1.4837,15.9653,1.6118,4.7587,2.4005,18.1848,1.5219,16.9134,3.3441,0.1085,4.6922,16.2751,20.3941,3.9832,5.0312,55.9556,24.3078,8.6753,1.1967,1.2341,6.1129,2.2008,7.5251,19.3625,22.4433,6.3484,1.0506,13.6043,9.341,2.5882,11.0172,7.3019,0.8016
25.4632,60.4463,131.3191,87.6444,38.5334,246.5779,23.543,39.3114,4.347,14.2591,9.15,6.6023,5.7768,1.0832,38.7494,26.3671,2.6749,52.8015,27.8132,6.3651,207.1301,1.4724,16.3389,1.5869,4.7483,2.3407,18.5295,1.501,16.991,3.2797,0.1082,4.71,16.2062,20.2908,3.9029,4.9322,54.7664,23.8975,8.6961,1.1758,1.2141,5.8853,2.2007,7.3837,18.7274,22.2906,6.1366,1.0021,13.2924,9.237,2.5727,11.1608,7.1869,0.7945
26.0438,61.8892,132.5084,88.1112,38.7094,250.7483,23.9106,39.8422,4.3295,13.5483,9.3806,6.6826,5.7031,1.0882,35.9484,26.3683,2.6821,52.4039,27.9902,6.324,207.4089,1.4564,16.4466,1.5925,4.5826,2.3238,18.7958,1.4733,16.9026,3.2236,0.1064,4.899,16.5221,20.3505,3.5233,4.972,46.8913,23.7348,8.8087,1.1845,1.1897,5.7674,2.1822,6.7082,18.3253,21.9873,6.0523,0.983,13.3386,9.1985,2.5636,10.9266,7.1106,0.7851
26.3232,63.4703,134.558,89.3153,39.0292,253.9689,24.2503,40.448,4.4233,14.2324,9.5548,6.6926,6.1807,1.1022,35.8932,27.0144,2.7396,54.5128,29.0488,6.5593,217.8006,1.4824,16.4919,1.6721,4.7389,2.4465,19.5423,1.5222,16.9611,3.401,0.1089,4.8728,16.7713,20.5006,3.4521,5.3287,46.1483,24.8039,8.9785,1.1987,1.2232,6.1504,2.3097,7.022,18.6204,22.5843,6.2367,1.0244,14.1389,9.3298,2.6072,11.0949,7.316,0.8041
26.41,62.3243,134.3883,89.7776,39.5866,254.7016,24.7389,41.3294,4.5076,14.7809,9.6008,6.7725,6.2875,1.1101,36.929,27.2818,2.6897,55.2627,29.1658,6.6557,221.9698,1.5274,16.4384,1.6806,4.967,2.455,19.4094,1.5338,17.1618,3.4412,0.111,4.7829,17.1823,20.5005,3.5534,5.4275,46.4608,26.8253,9.0907,1.0087,1.221,6.4051,2.3266,7.1834,18.9932,22.8734,6.4483,1.0288,14.5949,9.4854,2.6133,11.1176,7.3671,0.8065
26.3824,61.7712,133.3812,89.3196,39.2402,253.2472,24.3431,40.979,4.4546,14.5741,9.6243,6.684,6.0495,1.0963,36.5044,26.9623,2.697,54.4654,29.2552,6.5458,214.7169,1.4985,16.2042,1.6891,4.9413,2.3925,19.2512,1.5107,16.9731,3.3771,0.107,4.8281,16.9914,20.2025,3.4059,5.2696,44.5872,26.4989,9.028,0.9391,1.2055,6.4874,2.2716,6.9315,18.6516,22.692,6.3216,1.0156,13.8279,9.3792,2.6073,10.6789,7.3292,0.8018
26.5665,62.1224,133.4326,89.6186,39.1856,254.5687,24.4747,41.277,4.5717,15.173,9.6741,6.6866,5.8134,1.1165,36.5184,27.0262,2.7087,55.1368,29.0321,6.6605,213.9921,1.5039,16.3494,1.7038,4.7565,2.3366,19.3648,1.5182,17.0466,3.4749,0.108,4.8839,16.9705,20.8227,3.3692,5.3705,45.793,26.2631,9.1438,0.929,1.2149,6.5081,2.3064,6.9443,18.3362,22.9443,6.3382,1.0307,14.0385,9.4356,2.633,11.0846,7.3703,0.8045
26.6797,62.1487,133.2496,89.8738,39.0072,253.0736,24.5639,41.2021,4.5979,15.6608,9.581,6.7126,6.1416,1.1164,37.8557,27.2909,2.7869,56.1316,29.1463,7.0244,216.3921,1.5134,16.2942,1.7374,4.9686,2.507,19.8409,1.5436,16.9108,3.5871,0.1104,4.8205,16.8317,21.2985,3.4744,5.6172,46.9767,28.4192,9.227,0.9394,1.2325,6.6257,2.3528,7.206,19.0197,23.49,6.7751,1.0497,14.4401,9.4478,2.6667,11.1289,7.5867,0.8091
26.5559,61.9021,132.6061,90.8222,38.5636,253.6262,24.4477,41.0359,4.599,15.6944,9.4797,6.732,6.1432,1.1147,38.9017,27.0033,2.7734,56.2957,29.4172,7.1243,218.1957,1.5363,16.1807,1.7351,5.0477,2.65,19.5005,1.5533,17.1718,3.58,0.1099,4.7227,16.8085,21.3934,3.5006,5.678,46.2376,28.2349,9.1942,0.9448,1.2373,6.5636,2.328,7.2986,19.1756,23.6176,6.9179,1.0602,14.535,9.4633,2.6982,11.2302,7.7163,0.8117
26.27,60.5032,131.7809,92.2918,38.5347,257.0935,24.5127,41.2541,4.8661,16.4307,9.5042,6.7953,6.8186,1.1188,39.7005,27.7302,2.7309,57.3054,29.0995,7.3358,225.0956,1.535,15.8516,1.7184,5.3027,2.9394,18.7861,1.6023,17.0294,3.6932,0.1085,4.8224,16.9071,21.4416,3.6278,5.8371,48.3098,29.9615,9.5186,0.9938,1.2776,6.7103,2.4343,7.5118,19.7635,24.0325,7.3003,1.0839,14.1036,9.8075,2.7696,11.5426,8.1008,0.8331
26.1654,60.2711,131.9384,91.5774,38.5051,253.8851,24.2983,41.0909,4.7864,15.8462,9.436,6.7585,6.5718,1.1052,39.0545,27.3512,2.709,56.2657,28.4444,7.1241,221.4852,1.4778,15.8255,1.691,5.3019,2.9004,18.9636,1.5804,16.9254,3.5779,0.1082,4.7593,16.9984,21.1175,3.5313,5.5759,47.3614,30.0471,9.4276,0.973,1.26,6.6077,2.3073,7.2868,19.4939,23.9856,7.016,1.06,13.5994,9.6328,2.7212,10.8711,7.9646,0.822
26.3226,59.8699,132.2634,92.4969,38.5358,256.8061,24.4797,41.0509,4.8127,15.8294,9.4234,6.8024,6.5711,1.113,39.5414,27.9392,2.7732,57.0129,29.2354,7.0811,222.9471,1.4824,16.4571,1.7728,5.0826,2.7601,19.7882,1.5965,16.9684,3.4402,0.1084,4.813,16.9965,21.595,3.6284,5.685,47.6074,30.4279,9.5957,0.9379,1.28,6.5247,2.2602,7.3062,20.018,24.1969,7.1711,1.0377,13.8804,9.8699,2.7426,10.8242,8.1305,0.829
26.1682,59.9163,132.1961,92.2364,38.4957,262.4159,24.2838,40.7992,4.7718,15.1346,9.5696,6.8166,6.4688,1.1318,38.466,27.5845,2.7574,56.8561,29.2287,7.0021,220.0099,1.4868,16.4591,1.7628,5.1386,2.6736,19.937,1.5838,17.0489,3.3378,0.1071,5.0336,17.0648,21.4017,3.5761,5.4698,46.8272,29.9023,9.73,0.9036,1.2743,6.4566,2.2194,7.4032,19.9221,24.1239,7.2192,1.0562,13.7689,9.851,2.7447,11.0153,8.1881,0.8297
26.2368,60.2344,131.8582,91.8535,38.1318,261.0995,24.1302,40.3579,4.7568,14.92,9.5227,6.8257,6.4358,1.1581,38.6012,27.6031,2.8076,56.2314,29.3972,6.8947,218.2443,1.4882,16.5348,1.7917,5.1477,2.7216,20.658,1.5934,17.2848,3.2609,0.108,5.1626,17.0568,21.6442,3.5207,5.4628,45.826,30.8241,9.8444,0.9095,1.2771,6.4758,2.0996,7.6064,20.3115,24.2918,7.38,1.0918,13.7819,9.8385,2.7536,10.3399,8.1521,0.8263
24.1583,57.2408,126.1309,90.115,37.1698,257.546,23.6453,38.4619,4.6035,13.5659,9.3159,6.5783,5.8198,1.1693,34.5922,25.9845,2.4866,52.7435,27.3632,6.4714,201.4291,1.4444,14.9545,1.7255,4.8604,2.4246,19.1469,1.4572,17.4454,2.9827,0.0983,4.4661,16.7011,20.6065,3.2081,5.0025,40.7708,28.18,8.9291,0.8864,1.1761,6.3421,1.9206,6.8914,18.2253,22.7868,6.5713,1.0142,11.6787,9.3537,2.6235,9.2916,7.5958,0.7841
24.1972,57.6924,126.2582,89.6757,37.4518,257.8059,23.8223,38.7128,4.6793,13.4445,9.2445,6.6562,5.5208,1.1804,34.8109,26.2789,2.4605,52.7967,27.3615,6.4639,198.1257,1.4314,15.1303,1.7554,4.8289,2.4214,19.5655,1.4656,17.5413,2.9245,0.0995,4.4346,16.7592,19.9686,3.2367,5.0374,41.0627,27.8798,8.8608,0.9257,1.1862,6.3212,1.8971,6.17,18.1225,22.764,6.5921,0.9621,11.5076,9.3103,2.6355,9.8401,7.6419,0.7896
24.2816,58.3073,127.1846,90.2081,37.8093,257.8678,23.377,38.2967,4.5515,13.48,9.2149,6.598,5.6651,1.1815,34.9087,26.287,2.4338,52.3083,27.166,6.6559,192.9982,1.4674,15.505,1.757,4.8619,2.4196,19.7378,1.4599,18.0543,2.8773,0.0956,4.3233,17.0905,19.9844,3.3063,5.0636,41.0336,27.34,8.8826,0.9513,1.1854,6.2984,1.8235,6.2971,17.2314,22.7936,6.4319,0.9997,11.5756,9.2773,2.6491,10,7.6237,0.7914
23.7642,57.6939,125.441,88.4734,37.2009,250.6592,22.7254,37.222,4.4208,12.8301,9.0613,6.2661,5.3089,1.1394,33.4255,25.4462,2.4006,49.2573,26.2461,6.3444,179.8532,1.4185,15.3169,1.6886,4.5847,2.2221,18.9854,1.4152,17.5442,2.7698,0.0883,4.2046,16.6445,19.5278,3.1866,4.813,38.7628,25.9886,8.4997,0.9334,1.1493,6.0408,1.6934,6.1329,16.952,21.9767,6.4152,0.9464,10.8554,8.9965,2.5738,9.9809,7.3138,0.7745
23.5959,57.6755,125.4722,88.4954,37.0705,250.7215,22.8534,36.9839,4.4086,13.6878,9.0405,6.419,5.796,1.1457,34.9647,25.774,2.4334,50.3466,26.106,6.5145,194.3167,1.4221,15.4063,1.6806,4.778,2.3594,19.2827,1.4434,17.4368,2.7995,0.0916,4.2867,16.7448,19.3682,3.2973,5.0927,40.7768,27.3906,8.8461,0.9668,1.1741,6.261,1.7957,6.4073,17.5114,22.47,6.5016,0.9937,12.0231,9.0648,2.6456,9.8544,7.4819,0.7842
23.5787,56.9802,124.6109,86.7434,36.6822,250.5687,22.5142,36.6264,4.3592,13.3564,8.9472,6.4894,5.6965,1.1257,34.287,25.2888,2.4117,49.94,25.663,6.3733,190.5211,1.409,15.4581,1.6917,4.5074,2.2822,19.3868,1.4107,17.1218,2.6961,0.0881,4.3942,16.2899,18.7527,3.3096,4.933,42.1499,27.4147,8.7678,0.9283,1.1494,6.1692,1.6745,6.2044,16.8433,22.3302,6.3454,0.9877,12.0445,8.9186,2.6051,9.6484,7.3915,0.7699
23.4311,56.8431,124.5977,86.8012,36.9227,250.2956,22.4812,36.34,4.3943,13.4599,8.9001,6.4443,5.7782,1.1315,33.059,25.179,2.4257,50.0349,25.8069,6.3305,189.5579,1.4282,15.3066,1.7056,4.4862,2.2108,19.8368,1.4152,17.3659,2.699,0.0869,4.5378,16.3568,18.4517,3.398,4.9623,41.7697,27.3845,8.6334,0.9335,1.1538,6.0683,1.7358,6.1229,16.9525,22.3431,6.4578,0.9773,12.3249,8.8385,2.6295,9.8825,7.4802,0.7698
23.4309,56.8427,124.5969,86.8006,36.9224,250.2939,22.4811,36.3397,4.3942,13.4599,8.9001,6.4442,5.7782,1.1315,33.0588,25.1788,2.4257,50.0345,25.8067,6.3305,189.5566,1.4282,15.3065,1.7056,4.4862,2.2107,19.8367,1.4152,17.3657,2.699,0.0869,4.5378,16.3567,18.4516,3.398,4.9623,41.7694,27.3843,8.6333,0.9335,1.1538,6.0683,1.7358,6.1229,16.9524,22.3429,6.4577,0.9773,12.3248,8.8384,2.6295,9.8824,7.4801,0.7698
23.4255,57.3539,124.9065,86.4457,36.9836,249.0033,22.8123,36.296,4.4376,13.5916,8.898,6.3359,5.6369,1.1372,33.1123,25.1194,2.3216,50.7741,25.3023,6.4413,189.2433,1.4214,15.7952,1.6798,4.5578,2.1675,19.4333,1.4126,17.4623,2.6726,0.0862,4.6898,16.5998,18.7911,3.4353,4.9214,41.1963,27.2412,8.6875,0.9524,1.1513,6.1397,1.6972,6.273,17.1401,22.1549,6.4986,0.9903,12.6036,8.744,2.6227,10.0545,7.3506,0.7649
23.3221,58.0704,127.0969,85.5016,36.9808,247.7513,23.0551,36.505,4.4417,13.6655,8.9665,6.371,5.7681,1.151,34.3338,25.1442,2.3214,52.3222,25.0365,6.5811,189.902,1.3988,15.6548,1.6684,4.599,2.1502,18.7141,1.4403,17.3939,2.7529,0.0852,4.6174,16.3242,18.8644,3.4519,5.0502,41.8191,26.8562,8.75,0.9942,1.1645,6.1575,1.7459,6.323,16.7151,22.5646,6.5405,1.0064,12.732,8.8357,2.6627,10.1675,7.5801,0.7766
23.708,58.1546,127.7429,86.1503,37.2857,250.6488,23.0801,36.7433,4.5384,14.1415,8.9413,6.4762,6.2192,1.1567,35.6104,24.8972,2.3529,54.0616,25.2942,6.818,196.05,1.4354,15.8115,1.699,4.6705,2.3263,19.3208,1.4748,17.3115,2.8005,0.0871,4.5713,16.7042,19.3082,3.6538,5.4167,46.2527,29.3105,9.0779,1.0201,1.1932,6.4019,1.7709,6.7254,17.4473,23.3055,7.0191,1.0871,13.0408,8.9126,2.7516,10.3091,7.8466,0.7907
23.1034,56.2979,125.0597,83.5557,36.63,242.6853,22.7787,35.903,4.4504,13.0205,8.7932,6.3351,6.0311,1.1311,34.3932,24.9288,2.2748,52.4698,25.2404,6.6229,187.0642,1.4228,15.4721,1.6683,4.5209,2.1701,18.7663,1.4403,16.6446,2.8011,0.0823,4.3291,16.049,19.0727,3.5573,5.0599,43.2568,28.2222,8.6583,0.9767,1.1667,6.0661,1.6758,6.5853,17.733,23.1271,6.752,1.0372,12.5259,8.7693,2.6811,9.894,7.6564,0.7742
